charge_id,project_id,wbs_id,cost_code_id,week_ending,reg_hours,ot_hours,amount,origin_system
LC-00000240,PRJ-001,WBS-00025,CC-00009,2026-06-12,0.0,9.05,445.12,OnPrem-SQLServer
LC-00000241,PRJ-001,WBS-00025,CC-00009,2026-07-03,8.0,0.0,447.28,OnPrem-SQLServer
LC-00000242,PRJ-001,WBS-00026,CC-00003,2026-05-29,8.0,2.51,385.77,OnPrem-SQLServer
LC-00000243,PRJ-001,WBS-00026,CC-00003,2026-07-24,8.0,3.7,1137.79,OnPrem-SQLServer
LC-00000244,PRJ-001,WBS-00026,CC-00006,2026-06-26,8.0,3.61,750.03,OnPrem-SQLServer
LC-00000245,PRJ-001,WBS-00026,CC-00006,2026-07-10,8.0,0.0,397.92,OnPrem-SQLServer
LC-00000246,PRJ-001,WBS-00026,CC-00008,2026-05-29,8.0,1.09,315.93,OnPrem-SQLServer
LC-00000247,PRJ-001,WBS-00026,CC-00009,2026-07-10,8.0,3.95,788.15,OnPrem-SQLServer
LC-00000248,PRJ-001,WBS-00027,CC-00002,2026-07-24,8.0,1.56,868.25,OnPrem-SQLServer
LC-00000249,PRJ-001,WBS-00027,CC-00003,2026-06-19,8.0,1.22,529.05,OnPrem-SQLServer
LC-00000250,PRJ-001,WBS-00027,CC-00006,2026-07-03,8.0,3.06,703.91,OnPrem-SQLServer
LC-00000251,PRJ-001,WBS-00027,CC-00007,2026-05-08,8.0,3.58,784.28,OnPrem-SQLServer
LC-00000252,PRJ-001,WBS-00027,CC-00007,2026-06-19,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000253,PRJ-001,WBS-00027,CC-00008,2026-07-17,8.0,0.0,447.28,OnPrem-SQLServer
LC-00000254,PRJ-001,WBS-00027,CC-00009,2026-05-08,8.0,1.97,359.21,OnPrem-SQLServer
LC-00000255,PRJ-001,WBS-00027,CC-00009,2026-06-26,8.0,0.0,452.8,OnPrem-SQLServer
LC-00000256,PRJ-001,WBS-00027,CC-00009,2026-07-10,8.0,3.09,1120.85,OnPrem-SQLServer
LC-00000257,PRJ-001,WBS-00028,CC-00003,2026-05-22,8.0,0.0,622.32,OnPrem-SQLServer
LC-00000258,PRJ-001,WBS-00028,CC-00003,2026-07-10,16.0,3.2,1198.13,OnPrem-SQLServer
LC-00000259,PRJ-001,WBS-00028,CC-00004,2026-07-24,8.0,3.64,789.56,OnPrem-SQLServer
LC-00000260,PRJ-001,WBS-00028,CC-00005,2026-06-19,8.0,0.0,544.16,OnPrem-SQLServer
LC-00000261,PRJ-001,WBS-00028,CC-00006,2026-07-10,8.0,2.59,808.42,OnPrem-SQLServer
LC-00000262,PRJ-001,WBS-00028,CC-00007,2026-06-05,8.0,2.08,933.75,OnPrem-SQLServer
LC-00000263,PRJ-001,WBS-00028,CC-00007,2026-06-26,8.0,2.89,431.6,OnPrem-SQLServer
LC-00000264,PRJ-001,WBS-00028,CC-00008,2026-06-05,8.0,3.62,440.37,OnPrem-SQLServer
LC-00000265,PRJ-001,WBS-00028,CC-00008,2026-06-26,8.0,2.13,656.7,OnPrem-SQLServer
LC-00000266,PRJ-001,WBS-00028,CC-00009,2026-05-22,8.0,1.99,747.2,OnPrem-SQLServer
LC-00000267,PRJ-001,WBS-00028,CC-00009,2026-06-12,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000268,PRJ-001,WBS-00029,CC-00001,2026-05-15,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000269,PRJ-001,WBS-00029,CC-00001,2026-07-17,0.0,8.68,460.0,OnPrem-SQLServer
LC-00000270,PRJ-001,WBS-00029,CC-00004,2026-06-19,8.0,0.0,452.8,OnPrem-SQLServer
LC-00000271,PRJ-001,WBS-00029,CC-00005,2026-06-26,8.0,0.0,447.28,OnPrem-SQLServer
LC-00000272,PRJ-001,WBS-00029,CC-00006,2026-07-31,0.0,8.92,1123.52,OnPrem-SQLServer
LC-00000273,PRJ-001,WBS-00029,CC-00007,2026-05-22,8.0,2.49,664.2,OnPrem-SQLServer
LC-00000274,PRJ-001,WBS-00029,CC-00007,2026-06-19,16.0,3.98,1692.08,OnPrem-SQLServer
LC-00000275,PRJ-001,WBS-00029,CC-00008,2026-07-03,8.0,2.14,762.5,OnPrem-SQLServer
LC-00000276,PRJ-001,WBS-00029,CC-00009,2026-07-03,8.0,2.43,381.84,OnPrem-SQLServer
LC-00000277,PRJ-001,WBS-00030,CC-00002,2026-06-26,8.0,0.0,452.8,OnPrem-SQLServer
LC-00000278,PRJ-001,WBS-00030,CC-00003,2026-06-12,8.0,3.45,772.85,OnPrem-SQLServer
LC-00000279,PRJ-001,WBS-00030,CC-00007,2026-06-26,8.0,1.35,779.84,OnPrem-SQLServer
LC-00000280,PRJ-001,WBS-00030,CC-00007,2026-07-03,8.0,0.92,832.1,OnPrem-SQLServer
LC-00000281,PRJ-001,WBS-00030,CC-00007,2026-07-10,8.0,0.5,489.21,OnPrem-SQLServer
LC-00000282,PRJ-001,WBS-00030,CC-00008,2026-05-01,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000283,PRJ-001,WBS-00030,CC-00008,2026-06-12,8.0,0.8,816.13,OnPrem-SQLServer
LC-00000284,PRJ-001,WBS-00031,CC-00003,2026-07-03,0.0,8.17,659.56,OnPrem-SQLServer
LC-00000285,PRJ-001,WBS-00031,CC-00004,2026-06-05,8.0,1.58,870.77,OnPrem-SQLServer
LC-00000286,PRJ-001,WBS-00031,CC-00007,2026-04-24,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000287,PRJ-001,WBS-00031,CC-00008,2026-05-29,8.0,1.96,641.74,OnPrem-SQLServer
LC-00000288,PRJ-001,WBS-00031,CC-00008,2026-07-10,8.0,0.0,279.92,OnPrem-SQLServer
LC-00000289,PRJ-001,WBS-00031,CC-00009,2026-05-15,8.0,2.87,957.21,OnPrem-SQLServer
LC-00000290,PRJ-001,WBS-00031,CC-00009,2026-07-24,8.0,1.27,581.03,OnPrem-SQLServer
LC-00000291,PRJ-001,WBS-00032,CC-00001,2026-07-03,0.0,9.49,498.08,OnPrem-SQLServer
LC-00000292,PRJ-001,WBS-00032,CC-00008,2026-07-10,8.0,0.0,447.28,OnPrem-SQLServer
LC-00000293,PRJ-001,WBS-00033,CC-00001,2026-06-26,8.0,3.42,653.35,OnPrem-SQLServer
LC-00000294,PRJ-001,WBS-00033,CC-00002,2026-07-17,8.0,1.63,583.98,OnPrem-SQLServer
LC-00000295,PRJ-001,WBS-00033,CC-00003,2026-07-24,8.0,2.51,657.78,OnPrem-SQLServer
LC-00000296,PRJ-001,WBS-00033,CC-00004,2026-06-12,8.0,2.3,683.34,OnPrem-SQLServer
LC-00000297,PRJ-001,WBS-00033,CC-00004,2026-07-03,0.0,6.44,739.96,OnPrem-SQLServer
LC-00000298,PRJ-001,WBS-00033,CC-00006,2026-07-17,8.0,1.02,539.4,OnPrem-SQLServer
LC-00000299,PRJ-001,WBS-00033,CC-00007,2026-04-17,8.0,2.98,408.89,OnPrem-SQLServer
LC-00000300,PRJ-001,WBS-00033,CC-00009,2026-06-19,0.0,6.61,832.56,OnPrem-SQLServer
LC-00000301,PRJ-001,WBS-00034,CC-00001,2026-06-19,8.0,1.07,336.08,OnPrem-SQLServer
LC-00000302,PRJ-001,WBS-00034,CC-00001,2026-07-10,8.0,3.52,751.65,OnPrem-SQLServer
LC-00000303,PRJ-001,WBS-00034,CC-00004,2026-06-19,8.0,1.52,699.25,OnPrem-SQLServer
LC-00000304,PRJ-001,WBS-00034,CC-00005,2026-05-08,8.0,3.31,760.53,OnPrem-SQLServer
LC-00000305,PRJ-001,WBS-00034,CC-00005,2026-06-12,8.0,0.0,542.72,OnPrem-SQLServer
LC-00000306,PRJ-001,WBS-00034,CC-00005,2026-06-26,8.0,0.92,307.57,OnPrem-SQLServer
LC-00000307,PRJ-001,WBS-00034,CC-00005,2026-07-10,8.0,1.31,326.75,OnPrem-SQLServer
LC-00000308,PRJ-001,WBS-00035,CC-00001,2026-07-10,8.0,1.42,503.87,OnPrem-SQLServer
LC-00000309,PRJ-001,WBS-00035,CC-00003,2026-07-10,8.0,2.9,724.45,OnPrem-SQLServer
LC-00000310,PRJ-001,WBS-00035,CC-00005,2026-05-08,8.0,3.47,981.26,OnPrem-SQLServer
LC-00000311,PRJ-001,WBS-00035,CC-00005,2026-06-26,8.0,0.0,544.16,OnPrem-SQLServer
LC-00000312,PRJ-001,WBS-00035,CC-00008,2026-04-24,8.0,1.44,333.15,OnPrem-SQLServer
LC-00000313,PRJ-001,WBS-00036,CC-00001,2026-06-12,8.0,1.21,585.76,OnPrem-SQLServer
LC-00000314,PRJ-001,WBS-00036,CC-00001,2026-06-19,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000315,PRJ-001,WBS-00036,CC-00002,2026-06-26,8.0,0.0,430.56,OnPrem-SQLServer
LC-00000316,PRJ-001,WBS-00036,CC-00004,2026-07-10,8.0,3.54,465.72,OnPrem-SQLServer
LC-00000317,PRJ-001,WBS-00036,CC-00005,2026-05-08,8.0,3.79,802.76,OnPrem-SQLServer
LC-00000318,PRJ-001,WBS-00036,CC-00005,2026-07-10,8.0,2.92,433.18,OnPrem-SQLServer
LC-00000319,PRJ-001,WBS-00036,CC-00007,2026-05-01,8.0,0.0,469.28,OnPrem-SQLServer
LC-00000320,PRJ-001,WBS-00036,CC-00007,2026-05-22,8.0,3.71,767.78,OnPrem-SQLServer
LC-00000321,PRJ-001,WBS-00036,CC-00007,2026-06-26,8.0,3.95,1066.65,OnPrem-SQLServer
LC-00000322,PRJ-001,WBS-00036,CC-00008,2026-06-26,0.0,8.59,450.85,OnPrem-SQLServer
LC-00000323,PRJ-001,WBS-00036,CC-00008,2026-07-17,8.0,3.16,1069.78,OnPrem-SQLServer
LC-00000324,PRJ-001,WBS-00036,CC-00009,2026-05-29,8.0,0.0,557.84,OnPrem-SQLServer
LC-00000325,PRJ-001,WBS-00037,CC-00001,2026-05-15,8.0,3.81,1066.89,OnPrem-SQLServer
LC-00000326,PRJ-001,WBS-00037,CC-00002,2026-07-10,8.0,0.0,292.0,OnPrem-SQLServer
LC-00000327,PRJ-001,WBS-00037,CC-00003,2026-06-26,8.0,0.0,612.8,OnPrem-SQLServer
LC-00000328,PRJ-001,WBS-00037,CC-00003,2026-07-17,8.0,3.55,781.64,OnPrem-SQLServer
LC-00000329,PRJ-001,WBS-00037,CC-00005,2026-07-03,8.0,2.17,875.53,OnPrem-SQLServer
LC-00000330,PRJ-001,WBS-00037,CC-00006,2026-07-10,8.0,3.45,1168.75,OnPrem-SQLServer
LC-00000331,PRJ-001,WBS-00037,CC-00009,2026-05-15,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000332,PRJ-001,WBS-00038,CC-00001,2026-05-22,8.0,1.88,612.41,OnPrem-SQLServer
LC-00000333,PRJ-001,WBS-00038,CC-00001,2026-06-12,8.0,2.08,629.39,OnPrem-SQLServer
LC-00000334,PRJ-001,WBS-00038,CC-00001,2026-07-03,0.0,8.49,1129.72,OnPrem-SQLServer
LC-00000335,PRJ-001,WBS-00038,CC-00001,2026-07-17,8.0,1.01,531.98,OnPrem-SQLServer
LC-00000336,PRJ-001,WBS-00038,CC-00003,2026-06-19,8.0,2.88,722.69,OnPrem-SQLServer
LC-00000337,PRJ-001,WBS-00038,CC-00003,2026-07-10,8.0,1.2,554.68,OnPrem-SQLServer
LC-00000338,PRJ-001,WBS-00038,CC-00005,2026-05-29,0.0,6.4,314.78,OnPrem-SQLServer
LC-00000339,PRJ-001,WBS-00038,CC-00006,2026-06-26,8.0,3.71,730.07,OnPrem-SQLServer
LC-00000340,PRJ-001,WBS-00038,CC-00007,2026-07-17,0.0,8.25,451.69,OnPrem-SQLServer
LC-00000341,PRJ-001,WBS-00038,CC-00008,2026-06-05,8.0,2.65,392.66,OnPrem-SQLServer
LC-00000342,PRJ-001,WBS-00038,CC-00008,2026-07-17,8.0,3.89,1161.72,OnPrem-SQLServer
LC-00000343,PRJ-001,WBS-00038,CC-00008,2026-07-31,8.0,1.31,536.32,OnPrem-SQLServer
LC-00000344,PRJ-001,WBS-00038,CC-00009,2026-05-08,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000345,PRJ-001,WBS-00038,CC-00009,2026-06-05,8.0,3.53,1116.38,OnPrem-SQLServer
LC-00000346,PRJ-001,WBS-00038,CC-00009,2026-06-26,0.0,9.61,805.94,OnPrem-SQLServer
LC-00000347,PRJ-001,WBS-00038,CC-00009,2026-07-10,8.0,2.61,810.46,OnPrem-SQLServer
LC-00000348,PRJ-001,WBS-00039,CC-00002,2026-05-22,8.0,0.0,544.16,OnPrem-SQLServer
LC-00000349,PRJ-001,WBS-00039,CC-00002,2026-06-19,8.0,2.9,404.96,OnPrem-SQLServer
LC-00000350,PRJ-001,WBS-00039,CC-00002,2026-07-10,8.0,1.14,764.37,OnPrem-SQLServer
LC-00000351,PRJ-001,WBS-00039,CC-00002,2026-07-17,8.0,3.57,1121.42,OnPrem-SQLServer
LC-00000352,PRJ-001,WBS-00039,CC-00005,2026-06-12,8.0,0.0,469.28,OnPrem-SQLServer
LC-00000353,PRJ-001,WBS-00039,CC-00005,2026-07-10,8.0,0.0,452.8,OnPrem-SQLServer
LC-00000354,PRJ-001,WBS-00039,CC-00007,2026-06-19,8.0,0.0,397.92,OnPrem-SQLServer
LC-00000355,PRJ-001,WBS-00039,CC-00007,2026-07-31,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000356,PRJ-001,WBS-00039,CC-00008,2026-07-31,8.0,0.0,447.28,OnPrem-SQLServer
LC-00000357,PRJ-001,WBS-00039,CC-00009,2026-06-26,8.0,0.0,622.32,OnPrem-SQLServer
LC-00000358,PRJ-001,WBS-00040,CC-00001,2026-07-03,8.0,1.97,383.32,OnPrem-SQLServer
LC-00000359,PRJ-001,WBS-00040,CC-00001,2026-07-24,8.0,1.91,845.19,OnPrem-SQLServer
LC-00000360,PRJ-001,WBS-00040,CC-00002,2026-06-26,0.0,9.73,1294.72,OnPrem-SQLServer
LC-00000361,PRJ-001,WBS-00040,CC-00002,2026-07-03,8.0,3.95,1235.29,OnPrem-SQLServer
LC-00000362,PRJ-001,WBS-00040,CC-00003,2026-06-19,8.0,1.99,591.21,OnPrem-SQLServer
LC-00000363,PRJ-001,WBS-00040,CC-00003,2026-06-26,16.0,3.71,1382.55,OnPrem-SQLServer
LC-00000364,PRJ-001,WBS-00040,CC-00004,2026-05-22,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000365,PRJ-001,WBS-00040,CC-00004,2026-07-10,8.0,1.44,799.8,OnPrem-SQLServer
LC-00000366,PRJ-001,WBS-00040,CC-00005,2026-07-17,0.0,7.49,884.42,OnPrem-SQLServer
LC-00000367,PRJ-001,WBS-00040,CC-00007,2026-06-05,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000368,PRJ-001,WBS-00040,CC-00007,2026-06-19,8.0,0.0,430.56,OnPrem-SQLServer
LC-00000369,PRJ-001,WBS-00040,CC-00008,2026-04-17,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000370,PRJ-001,WBS-00040,CC-00008,2026-05-15,8.0,1.09,315.93,OnPrem-SQLServer
LC-00000371,PRJ-001,WBS-00040,CC-00008,2026-06-12,8.0,2.22,371.51,OnPrem-SQLServer
LC-00000372,PRJ-001,WBS-00040,CC-00008,2026-07-17,8.0,0.0,469.28,OnPrem-SQLServer
LC-00000373,PRJ-001,WBS-00041,CC-00001,2026-06-12,16.0,6.38,1726.13,OnPrem-SQLServer
LC-00000374,PRJ-001,WBS-00041,CC-00001,2026-06-19,8.0,0.0,447.28,OnPrem-SQLServer
LC-00000375,PRJ-001,WBS-00041,CC-00003,2026-07-10,8.0,0.0,397.92,OnPrem-SQLServer
LC-00000376,PRJ-001,WBS-00041,CC-00004,2026-07-24,16.0,2.44,1169.35,OnPrem-SQLServer
LC-00000377,PRJ-001,WBS-00041,CC-00005,2026-05-29,8.0,0.0,557.84,OnPrem-SQLServer
LC-00000378,PRJ-001,WBS-00041,CC-00006,2026-06-12,8.0,2.78,688.82,OnPrem-SQLServer
LC-00000379,PRJ-001,WBS-00041,CC-00006,2026-06-19,8.0,1.91,607.46,OnPrem-SQLServer
LC-00000380,PRJ-001,WBS-00041,CC-00006,2026-07-03,0.0,9.15,450.04,OnPrem-SQLServer
LC-00000381,PRJ-001,WBS-00041,CC-00008,2026-06-05,8.0,1.23,669.66,OnPrem-SQLServer
LC-00000382,PRJ-001,WBS-00041,CC-00008,2026-07-03,8.0,8.61,1323.94,OnPrem-SQLServer
LC-00000383,PRJ-001,WBS-00041,CC-00009,2026-06-12,8.0,2.85,402.5,OnPrem-SQLServer
LC-00000384,PRJ-001,WBS-00041,CC-00009,2026-06-19,8.0,0.5,513.27,OnPrem-SQLServer
LC-00000385,PRJ-001,WBS-00042,CC-00003,2026-06-19,8.0,2.63,594.14,OnPrem-SQLServer
LC-00000386,PRJ-001,WBS-00042,CC-00004,2026-06-19,8.0,1.74,622.38,OnPrem-SQLServer
LC-00000387,PRJ-001,WBS-00042,CC-00005,2026-05-22,8.0,0.0,469.28,OnPrem-SQLServer
LC-00000388,PRJ-001,WBS-00042,CC-00005,2026-06-12,8.0,2.23,769.64,OnPrem-SQLServer
LC-00000389,PRJ-001,WBS-00042,CC-00007,2026-05-29,8.0,2.62,675.24,OnPrem-SQLServer
LC-00000390,PRJ-001,WBS-00042,CC-00007,2026-07-10,16.0,2.44,1204.12,OnPrem-SQLServer
LC-00000391,PRJ-001,WBS-00042,CC-00007,2026-07-17,8.0,3.09,1120.85,OnPrem-SQLServer
LC-00000392,PRJ-001,WBS-00042,CC-00009,2026-05-22,0.0,7.74,681.04,OnPrem-SQLServer
LC-00000393,PRJ-001,WBS-00043,CC-00001,2026-06-05,8.0,3.8,931.87,OnPrem-SQLServer
LC-00000394,PRJ-001,WBS-00043,CC-00003,2026-07-03,8.0,3.01,1110.21,OnPrem-SQLServer
LC-00000395,PRJ-001,WBS-00043,CC-00003,2026-07-17,0.0,8.83,434.3,OnPrem-SQLServer
LC-00000396,PRJ-001,WBS-00043,CC-00004,2026-07-31,8.0,0.0,430.56,OnPrem-SQLServer
LC-00000397,PRJ-001,WBS-00043,CC-00005,2026-06-19,8.0,0.0,447.28,OnPrem-SQLServer
LC-00000398,PRJ-001,WBS-00043,CC-00007,2026-07-03,8.0,2.08,933.75,OnPrem-SQLServer
LC-00000399,PRJ-001,WBS-00043,CC-00007,2026-07-10,0.0,8.13,715.36,OnPrem-SQLServer
LC-00000400,PRJ-001,WBS-00043,CC-00009,2026-06-12,8.0,0.0,469.28,OnPrem-SQLServer
LC-00000401,PRJ-001,WBS-00043,CC-00009,2026-06-26,8.0,0.0,622.32,OnPrem-SQLServer
LC-00000402,PRJ-001,WBS-00043,CC-00009,2026-07-10,8.0,1.18,525.82,OnPrem-SQLServer
LC-00000403,PRJ-001,WBS-00044,CC-00001,2026-06-19,0.0,8.05,819.17,OnPrem-SQLServer
LC-00000404,PRJ-001,WBS-00044,CC-00001,2026-07-10,8.0,3.18,466.11,OnPrem-SQLServer
LC-00000405,PRJ-001,WBS-00044,CC-00001,2026-07-17,8.0,0.0,452.8,OnPrem-SQLServer
LC-00000406,PRJ-001,WBS-00044,CC-00002,2026-07-03,8.0,0.0,622.32,OnPrem-SQLServer
LC-00000407,PRJ-001,WBS-00044,CC-00002,2026-07-24,8.0,0.0,430.56,OnPrem-SQLServer
LC-00000408,PRJ-001,WBS-00044,CC-00003,2026-07-10,8.0,3.78,679.95,OnPrem-SQLServer
LC-00000409,PRJ-001,WBS-00044,CC-00004,2026-06-26,8.0,1.52,553.27,OnPrem-SQLServer
LC-00000410,PRJ-001,WBS-00044,CC-00004,2026-07-10,8.0,2.27,402.94,OnPrem-SQLServer
LC-00000411,PRJ-001,WBS-00044,CC-00005,2026-06-19,8.0,0.0,709.68,OnPrem-SQLServer
LC-00000412,PRJ-001,WBS-00044,CC-00008,2026-06-12,0.0,7.39,627.41,OnPrem-SQLServer
LC-00000413,PRJ-001,WBS-00044,CC-00009,2026-06-12,8.0,1.47,793.85,OnPrem-SQLServer
LC-00000414,PRJ-001,WBS-00045,CC-00001,2026-06-26,8.0,1.71,809.28,OnPrem-SQLServer
LC-00000415,PRJ-001,WBS-00045,CC-00002,2026-05-22,8.0,2.25,667.26,OnPrem-SQLServer
LC-00000416,PRJ-001,WBS-00045,CC-00006,2026-07-31,0.0,6.63,773.62,OnPrem-SQLServer
LC-00000417,PRJ-001,WBS-00045,CC-00007,2026-07-17,8.0,3.73,797.48,OnPrem-SQLServer
LC-00000418,PRJ-001,WBS-00045,CC-00009,2026-05-29,8.0,3.82,450.21,OnPrem-SQLServer
LC-00000419,PRJ-001,WBS-00046,CC-00001,2026-07-31,8.0,1.73,720.67,OnPrem-SQLServer
LC-00000420,PRJ-001,WBS-00046,CC-00002,2026-06-12,8.0,1.25,829.2,OnPrem-SQLServer
LC-00000421,PRJ-001,WBS-00046,CC-00002,2026-07-10,0.0,7.83,656.66,OnPrem-SQLServer
LC-00000422,PRJ-001,WBS-00046,CC-00003,2026-07-03,0.0,6.04,704.78,OnPrem-SQLServer
LC-00000423,PRJ-001,WBS-00046,CC-00003,2026-07-17,8.0,2.94,844.13,OnPrem-SQLServer
LC-00000424,PRJ-001,WBS-00046,CC-00006,2026-05-22,8.0,0.0,469.28,OnPrem-SQLServer
LC-00000425,PRJ-001,WBS-00046,CC-00008,2026-07-31,8.0,0.0,447.28,OnPrem-SQLServer
LC-00000426,PRJ-001,WBS-00046,CC-00009,2026-06-26,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000427,PRJ-001,WBS-00046,CC-00009,2026-07-24,8.0,0.0,469.28,OnPrem-SQLServer
LC-00000428,PRJ-001,WBS-00047,CC-00002,2026-06-12,8.0,0.0,452.8,OnPrem-SQLServer
LC-00000429,PRJ-001,WBS-00047,CC-00002,2026-06-26,16.0,3.03,1266.88,OnPrem-SQLServer
LC-00000430,PRJ-001,WBS-00047,CC-00004,2026-05-08,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000431,PRJ-001,WBS-00047,CC-00004,2026-06-05,8.0,0.0,452.8,OnPrem-SQLServer
LC-00000432,PRJ-001,WBS-00047,CC-00004,2026-07-17,8.0,3.53,435.94,OnPrem-SQLServer
LC-00000433,PRJ-001,WBS-00047,CC-00005,2026-07-03,8.0,2.52,916.37,OnPrem-SQLServer
LC-00000434,PRJ-001,WBS-00047,CC-00007,2026-04-17,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000435,PRJ-001,WBS-00047,CC-00007,2026-05-22,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000436,PRJ-001,WBS-00047,CC-00007,2026-05-29,8.0,3.84,807.16,OnPrem-SQLServer
LC-00000437,PRJ-001,WBS-00047,CC-00007,2026-07-31,8.0,0.0,544.16,OnPrem-SQLServer
LC-00000438,PRJ-001,WBS-00047,CC-00008,2026-07-10,8.0,0.0,282.64,OnPrem-SQLServer
LC-00000439,PRJ-001,WBS-00047,CC-00008,2026-07-24,0.0,8.72,1160.33,OnPrem-SQLServer
LC-00000440,PRJ-001,WBS-00047,CC-00009,2026-07-24,8.0,1.03,333.98,OnPrem-SQLServer
LC-00000441,PRJ-001,WBS-00048,CC-00002,2026-07-03,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000442,PRJ-001,WBS-00048,CC-00004,2026-05-01,8.0,2.79,399.55,OnPrem-SQLServer
LC-00000443,PRJ-001,WBS-00048,CC-00004,2026-06-05,8.0,3.06,712.59,OnPrem-SQLServer
LC-00000444,PRJ-001,WBS-00048,CC-00005,2026-05-15,8.0,0.0,469.28,OnPrem-SQLServer
LC-00000445,PRJ-001,WBS-00048,CC-00005,2026-07-24,16.0,2.83,1165.57,OnPrem-SQLServer
LC-00000446,PRJ-001,WBS-00048,CC-00006,2026-05-15,8.0,1.09,315.93,OnPrem-SQLServer
LC-00000447,PRJ-001,WBS-00048,CC-00006,2026-07-31,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000448,PRJ-001,WBS-00048,CC-00008,2026-06-12,8.0,1.54,865.73,OnPrem-SQLServer
LC-00000449,PRJ-001,WBS-00048,CC-00008,2026-07-03,8.0,1.61,810.18,OnPrem-SQLServer
LC-00000450,PRJ-001,WBS-00048,CC-00009,2026-06-12,8.0,0.0,622.32,OnPrem-SQLServer
LC-00000451,PRJ-001,WBS-00048,CC-00009,2026-06-19,8.0,2.06,551.62,OnPrem-SQLServer
LC-00000452,PRJ-001,WBS-00048,CC-00009,2026-06-26,8.0,2.97,670.33,OnPrem-SQLServer
LC-00000453,PRJ-001,WBS-00048,CC-00009,2026-07-17,8.0,0.0,709.68,OnPrem-SQLServer
LC-00000454,PRJ-001,WBS-00049,CC-00001,2026-07-10,16.0,3.33,982.03,OnPrem-SQLServer
LC-00000455,PRJ-001,WBS-00049,CC-00003,2026-06-12,8.0,0.0,452.8,OnPrem-SQLServer
LC-00000456,PRJ-001,WBS-00049,CC-00003,2026-06-19,8.0,2.56,661.97,OnPrem-SQLServer
LC-00000457,PRJ-001,WBS-00049,CC-00003,2026-07-10,0.0,6.72,330.52,OnPrem-SQLServer
LC-00000458,PRJ-001,WBS-00049,CC-00003,2026-07-17,8.0,1.18,546.24,OnPrem-SQLServer
LC-00000459,PRJ-001,WBS-00049,CC-00004,2026-06-05,8.0,0.0,452.8,OnPrem-SQLServer
LC-00000460,PRJ-001,WBS-00049,CC-00004,2026-07-17,8.0,0.0,544.16,OnPrem-SQLServer
LC-00000461,PRJ-001,WBS-00049,CC-00006,2026-06-26,8.0,0.65,610.48,OnPrem-SQLServer
LC-00000462,PRJ-001,WBS-00049,CC-00006,2026-07-24,8.0,0.0,622.32,OnPrem-SQLServer
LC-00000463,PRJ-001,WBS-00049,CC-00007,2026-05-22,8.0,3.82,1068.06,OnPrem-SQLServer
LC-00000464,PRJ-001,WBS-00049,CC-00007,2026-07-31,8.0,1.85,602.43,OnPrem-SQLServer
LC-00000465,PRJ-001,WBS-00049,CC-00008,2026-07-10,8.0,0.0,629.76,OnPrem-SQLServer
LC-00000466,PRJ-001,WBS-00049,CC-00008,2026-07-24,8.0,1.36,329.21,OnPrem-SQLServer
LC-00000467,PRJ-001,WBS-00049,CC-00009,2026-07-17,8.0,2.92,726.21,OnPrem-SQLServer
LC-00000468,PRJ-001,WBS-00050,CC-00002,2026-07-17,0.0,8.68,1155.0,OnPrem-SQLServer
LC-00000469,PRJ-001,WBS-00050,CC-00003,2026-06-19,8.0,0.0,279.92,OnPrem-SQLServer
LC-00000470,PRJ-001,WBS-00050,CC-00003,2026-07-03,8.0,1.18,546.24,OnPrem-SQLServer
LC-00000471,PRJ-001,WBS-00050,CC-00005,2026-07-24,8.0,0.0,430.56,OnPrem-SQLServer
LC-00000472,PRJ-001,WBS-00050,CC-00006,2026-07-10,8.0,2.62,699.81,OnPrem-SQLServer
LC-00000473,PRJ-001,WBS-00050,CC-00008,2026-06-26,8.0,0.0,709.68,OnPrem-SQLServer
LC-00000474,PRJ-001,WBS-00051,CC-00001,2026-07-31,8.0,0.0,544.16,OnPrem-SQLServer
LC-00000475,PRJ-001,WBS-00051,CC-00002,2026-04-17,8.0,0.0,262.32,OnPrem-SQLServer
LC-00000476,PRJ-001,WBS-00051,CC-00003,2026-05-29,8.0,3.13,718.54,OnPrem-SQLServer
LC-00000477,PRJ-001,WBS-00051,CC-00004,2026-07-10,8.0,0.0,629.76,OnPrem-SQLServer
LC-00000478,PRJ-001,WBS-00051,CC-00007,2026-07-17,8.0,2.87,687.97,OnPrem-SQLServer
LC-00000479,PRJ-001,WBS-00051,CC-00008,2026-05-29,8.0,0.88,649.88,OnPrem-SQLServer
