entry_id,timesheet_id,emp_id,work_date,project_id,wbs_id,cost_code_id,clock_in,clock_out,hours,overtime_hours,origin_system
TE-00000148,TS-0000030,EMP-0003,2026-07-29,PRJ-003,WBS-00129,CC-00022,2026-07-29 06:30:00,2026-07-29 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000149,TS-0000030,EMP-0003,2026-07-30,PRJ-003,WBS-00097,CC-00019,2026-07-30 06:15:00,2026-07-30 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000150,TS-0000030,EMP-0003,2026-07-31,PRJ-003,WBS-00088,CC-00026,2026-07-31 06:30:00,2026-07-31 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000151,TS-0000031,EMP-0004,2026-06-08,PRJ-010,WBS-00437,CC-00085,2026-06-08 06:15:00,2026-06-08 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000152,TS-0000031,EMP-0004,2026-06-09,PRJ-010,WBS-00424,CC-00087,2026-06-09 06:00:00,2026-06-09 15:24:36,8.91,0.91,OnPrem-SQLServer
TE-00000153,TS-0000031,EMP-0004,2026-06-10,PRJ-010,WBS-00463,CC-00090,2026-06-10 06:00:00,2026-06-10 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000154,TS-0000031,EMP-0004,2026-06-11,PRJ-010,WBS-00427,CC-00089,2026-06-11 06:30:00,2026-06-11 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000155,TS-0000031,EMP-0004,2026-06-12,PRJ-010,WBS-00449,CC-00088,2026-06-12 06:00:00,2026-06-12 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000156,TS-0000032,EMP-0004,2026-06-15,PRJ-001,WBS-00015,CC-00007,2026-06-15 06:00:00,2026-06-15 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000157,TS-0000032,EMP-0004,2026-06-16,PRJ-001,WBS-00048,CC-00009,2026-06-16 07:00:00,2026-06-16 17:33:36,10.06,2.06,OnPrem-SQLServer
TE-00000158,TS-0000032,EMP-0004,2026-06-17,PRJ-001,WBS-00008,CC-00009,2026-06-17 06:00:00,2026-06-17 15:40:48,9.18,1.18,OnPrem-SQLServer
TE-00000159,TS-0000032,EMP-0004,2026-06-18,PRJ-001,WBS-00042,CC-00003,2026-06-18 06:30:00,2026-06-18 17:37:48,10.63,2.63,OnPrem-SQLServer
TE-00000160,TS-0000032,EMP-0004,2026-06-19,PRJ-001,WBS-00039,CC-00007,2026-06-19 06:15:00,2026-06-19 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000161,TS-0000033,EMP-0004,2026-06-22,PRJ-010,WBS-00478,CC-00088,2026-06-22 06:30:00,2026-06-22 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000162,TS-0000033,EMP-0004,2026-06-23,PRJ-010,WBS-00474,CC-00082,2026-06-23 06:30:00,2026-06-23 16:25:12,9.42,1.42,OnPrem-SQLServer
TE-00000163,TS-0000033,EMP-0004,2026-06-24,PRJ-010,WBS-00426,CC-00089,2026-06-24 06:00:00,2026-06-24 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000164,TS-0000033,EMP-0004,2026-06-25,PRJ-010,WBS-00436,CC-00088,2026-06-25 06:30:00,2026-06-25 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000165,TS-0000033,EMP-0004,2026-06-26,PRJ-010,WBS-00477,CC-00085,2026-06-26 06:15:00,2026-06-26 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000166,TS-0000034,EMP-0004,2026-06-29,PRJ-008,WBS-00322,CC-00068,2026-06-29 06:30:00,2026-06-29 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000167,TS-0000034,EMP-0004,2026-06-30,PRJ-008,WBS-00344,CC-00064,2026-06-30 06:15:00,2026-06-30 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000168,TS-0000034,EMP-0004,2026-07-01,PRJ-008,WBS-00322,CC-00064,2026-07-01 06:00:00,2026-07-01 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000169,TS-0000034,EMP-0004,2026-07-02,PRJ-008,WBS-00342,CC-00072,2026-07-02 06:00:00,2026-07-02 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000170,TS-0000034,EMP-0004,2026-07-03,PRJ-008,WBS-00308,CC-00065,2026-07-03 06:15:00,2026-07-03 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000171,TS-0000035,EMP-0004,2026-07-06,PRJ-001,WBS-00024,CC-00002,2026-07-06 07:30:00,2026-07-06 17:53:24,9.89,1.89,OnPrem-SQLServer
TE-00000172,TS-0000035,EMP-0004,2026-07-07,PRJ-001,WBS-00026,CC-00006,2026-07-07 07:00:00,2026-07-07 15:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000173,TS-0000035,EMP-0004,2026-07-08,PRJ-001,WBS-00041,CC-00003,2026-07-08 07:15:00,2026-07-08 15:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000174,TS-0000035,EMP-0004,2026-07-09,PRJ-001,WBS-00044,CC-00003,2026-07-09 07:30:00,2026-07-09 19:46:48,11.78,3.78,OnPrem-SQLServer
TE-00000175,TS-0000035,EMP-0004,2026-07-10,PRJ-001,WBS-00035,CC-00001,2026-07-10 07:15:00,2026-07-10 17:10:12,9.42,1.42,OnPrem-SQLServer
TE-00000176,TS-0000036,EMP-0004,2026-07-13,PRJ-010,WBS-00471,CC-00086,2026-07-13 06:00:00,2026-07-13 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000177,TS-0000036,EMP-0004,2026-07-14,PRJ-010,WBS-00427,CC-00083,2026-07-14 06:00:00,2026-07-14 15:49:12,9.32,1.32,OnPrem-SQLServer
TE-00000178,TS-0000036,EMP-0004,2026-07-15,PRJ-010,WBS-00470,CC-00086,2026-07-15 06:00:00,2026-07-15 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000179,TS-0000036,EMP-0004,2026-07-16,PRJ-010,WBS-00463,CC-00084,2026-07-16 06:00:00,2026-07-16 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000180,TS-0000036,EMP-0004,2026-07-17,PRJ-010,WBS-00472,CC-00085,2026-07-17 06:15:00,2026-07-17 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000181,TS-0000037,EMP-0004,2026-07-20,PRJ-010,WBS-00473,CC-00086,2026-07-20 06:15:00,2026-07-20 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000182,TS-0000037,EMP-0004,2026-07-21,PRJ-010,WBS-00446,CC-00089,2026-07-21 06:00:00,2026-07-21 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000183,TS-0000037,EMP-0004,2026-07-22,PRJ-010,WBS-00450,CC-00084,2026-07-22 06:15:00,2026-07-22 16:36:00,9.85,1.85,OnPrem-SQLServer
TE-00000184,TS-0000037,EMP-0004,2026-07-23,PRJ-010,WBS-00480,CC-00090,2026-07-23 06:30:00,2026-07-23 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000185,TS-0000037,EMP-0004,2026-07-24,PRJ-010,WBS-00468,CC-00088,2026-07-24 06:15:00,2026-07-24 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000186,TS-0000038,EMP-0004,2026-07-27,PRJ-010,WBS-00469,CC-00082,2026-07-27 06:00:00,2026-07-27 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000187,TS-0000038,EMP-0004,2026-07-28,PRJ-010,WBS-00434,CC-00083,2026-07-28 06:15:00,2026-07-28 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000188,TS-0000038,EMP-0004,2026-07-29,PRJ-010,WBS-00464,CC-00090,2026-07-29 06:15:00,2026-07-29 15:46:12,9.02,1.02,OnPrem-SQLServer
TE-00000189,TS-0000038,EMP-0004,2026-07-30,PRJ-010,WBS-00471,CC-00084,2026-07-30 06:00:00,2026-07-30 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000190,TS-0000038,EMP-0004,2026-07-31,PRJ-010,WBS-00469,CC-00088,2026-07-31 06:00:00,2026-07-31 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000191,TS-0000039,EMP-0006,2026-06-15,PRJ-012,WBS-00568,CC-00101,2026-06-15 06:15:00,2026-06-15 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000192,TS-0000039,EMP-0006,2026-06-16,PRJ-012,WBS-00550,CC-00106,2026-06-16 06:15:00,2026-06-16 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000193,TS-0000039,EMP-0006,2026-06-17,PRJ-012,WBS-00552,CC-00106,2026-06-17 06:30:00,2026-06-17 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000194,TS-0000039,EMP-0006,2026-06-18,PRJ-012,WBS-00575,CC-00100,2026-06-18 06:00:00,2026-06-18 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000195,TS-0000039,EMP-0006,2026-06-19,PRJ-012,WBS-00571,CC-00106,2026-06-19 06:15:00,2026-06-19 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000196,TS-0000040,EMP-0006,2026-06-22,PRJ-012,WBS-00552,CC-00104,2026-06-22 06:00:00,2026-06-22 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000197,TS-0000040,EMP-0006,2026-06-23,PRJ-012,WBS-00572,CC-00101,2026-06-23 06:30:00,2026-06-23 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000198,TS-0000040,EMP-0006,2026-06-24,PRJ-012,WBS-00564,CC-00101,2026-06-24 06:15:00,2026-06-24 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000199,TS-0000040,EMP-0006,2026-06-25,PRJ-012,WBS-00578,CC-00106,2026-06-25 06:15:00,2026-06-25 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000200,TS-0000040,EMP-0006,2026-06-26,PRJ-012,WBS-00562,CC-00103,2026-06-26 06:00:00,2026-06-26 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000201,TS-0000041,EMP-0006,2026-06-29,PRJ-010,WBS-00473,CC-00082,2026-06-29 06:00:00,2026-06-29 16:01:12,9.52,1.52,OnPrem-SQLServer
TE-00000202,TS-0000041,EMP-0006,2026-06-30,PRJ-010,WBS-00454,CC-00085,2026-06-30 06:15:00,2026-06-30 16:16:48,9.53,1.53,OnPrem-SQLServer
TE-00000203,TS-0000041,EMP-0006,2026-07-01,PRJ-010,WBS-00433,CC-00082,2026-07-01 06:00:00,2026-07-01 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000204,TS-0000041,EMP-0006,2026-07-02,PRJ-010,WBS-00459,CC-00086,2026-07-02 06:30:00,2026-07-02 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000205,TS-0000041,EMP-0006,2026-07-03,PRJ-010,WBS-00471,CC-00089,2026-07-03 06:30:00,2026-07-03 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000206,TS-0000042,EMP-0006,2026-07-06,PRJ-012,WBS-00551,CC-00100,2026-07-06 06:15:00,2026-07-06 15:22:48,8.63,0.63,OnPrem-SQLServer
TE-00000207,TS-0000042,EMP-0006,2026-07-07,PRJ-012,WBS-00550,CC-00106,2026-07-07 06:00:00,2026-07-07 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000208,TS-0000042,EMP-0006,2026-07-08,PRJ-012,WBS-00571,CC-00101,2026-07-08 06:00:00,2026-07-08 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000209,TS-0000042,EMP-0006,2026-07-09,PRJ-012,WBS-00558,CC-00104,2026-07-09 06:15:00,2026-07-09 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000210,TS-0000042,EMP-0006,2026-07-10,PRJ-012,WBS-00552,CC-00107,2026-07-10 06:15:00,2026-07-10 15:15:00,8.5,0.5,OnPrem-SQLServer
TE-00000211,TS-0000043,EMP-0006,2026-07-20,PRJ-012,WBS-00562,CC-00102,2026-07-20 06:15:00,2026-07-20 16:04:12,9.32,1.32,OnPrem-SQLServer
TE-00000212,TS-0000043,EMP-0006,2026-07-21,PRJ-012,WBS-00579,CC-00103,2026-07-21 06:15:00,2026-07-21 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000213,TS-0000043,EMP-0006,2026-07-22,PRJ-012,WBS-00560,CC-00106,2026-07-22 06:00:00,2026-07-22 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000214,TS-0000043,EMP-0006,2026-07-23,PRJ-012,WBS-00558,CC-00105,2026-07-23 06:15:00,2026-07-23 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000215,TS-0000043,EMP-0006,2026-07-24,PRJ-012,WBS-00577,CC-00107,2026-07-24 06:15:00,2026-07-24 16:43:12,9.97,1.97,OnPrem-SQLServer
TE-00000216,TS-0000044,EMP-0006,2026-07-27,PRJ-004,WBS-00131,CC-00035,2026-07-27 06:15:00,2026-07-27 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000217,TS-0000044,EMP-0006,2026-07-28,PRJ-004,WBS-00149,CC-00033,2026-07-28 06:30:00,2026-07-28 16:30:36,9.51,1.51,OnPrem-SQLServer
TE-00000218,TS-0000044,EMP-0006,2026-07-29,PRJ-004,WBS-00138,CC-00034,2026-07-29 06:15:00,2026-07-29 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000219,TS-0000044,EMP-0006,2026-07-30,PRJ-004,WBS-00158,CC-00030,2026-07-30 06:15:00,2026-07-30 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000220,TS-0000044,EMP-0006,2026-07-31,PRJ-004,WBS-00139,CC-00030,2026-07-31 06:30:00,2026-07-31 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000221,TS-0000045,EMP-0007,2026-06-08,PRJ-001,WBS-00030,CC-00008,2026-06-08 06:00:00,2026-06-08 15:18:00,8.8,0.8,OnPrem-SQLServer
TE-00000222,TS-0000045,EMP-0007,2026-06-09,PRJ-001,WBS-00018,CC-00008,2026-06-09 07:30:00,2026-06-09 16:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000223,TS-0000045,EMP-0007,2026-06-10,PRJ-001,WBS-00022,CC-00001,2026-06-10 07:00:00,2026-06-10 15:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000224,TS-0000045,EMP-0007,2026-06-11,PRJ-001,WBS-00018,CC-00003,2026-06-11 07:15:00,2026-06-11 15:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000225,TS-0000045,EMP-0007,2026-06-12,PRJ-001,WBS-00013,CC-00008,2026-06-12 06:00:00,2026-06-12 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000226,TS-0000046,EMP-0007,2026-06-15,PRJ-001,WBS-00002,CC-00007,2026-06-15 07:15:00,2026-06-15 17:13:48,9.48,1.48,OnPrem-SQLServer
TE-00000227,TS-0000046,EMP-0007,2026-06-16,PRJ-001,WBS-00005,CC-00003,2026-06-16 07:15:00,2026-06-16 18:21:36,10.61,2.61,OnPrem-SQLServer
TE-00000228,TS-0000046,EMP-0007,2026-06-17,PRJ-001,WBS-00001,CC-00008,2026-06-17 06:15:00,2026-06-17 16:42:00,9.95,1.95,OnPrem-SQLServer
TE-00000229,TS-0000046,EMP-0007,2026-06-18,PRJ-001,WBS-00029,CC-00007,2026-06-18 06:15:00,2026-06-18 18:43:48,11.98,3.98,OnPrem-SQLServer
TE-00000230,TS-0000046,EMP-0007,2026-06-19,PRJ-001,WBS-00044,CC-00005,2026-06-19 07:30:00,2026-06-19 16:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000231,TS-0000046,EMP-0007,2026-06-20,PRJ-001,WBS-00040,CC-00002,2026-06-20 07:30:00,2026-06-20 17:43:48,9.73,9.73,OnPrem-SQLServer
TE-00000232,TS-0000047,EMP-0007,2026-06-22,PRJ-001,WBS-00010,CC-00007,2026-06-22 06:00:00,2026-06-22 17:14:24,10.74,2.74,OnPrem-SQLServer
TE-00000233,TS-0000047,EMP-0007,2026-06-23,PRJ-001,WBS-00019,CC-00006,2026-06-23 06:15:00,2026-06-23 18:16:12,11.52,3.52,OnPrem-SQLServer
TE-00000234,TS-0000047,EMP-0007,2026-06-24,PRJ-001,WBS-00050,CC-00008,2026-06-24 07:15:00,2026-06-24 15:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000235,TS-0000047,EMP-0007,2026-06-25,PRJ-001,WBS-00004,CC-00005,2026-06-25 06:00:00,2026-06-25 16:04:12,9.57,1.57,OnPrem-SQLServer
TE-00000236,TS-0000047,EMP-0007,2026-06-26,PRJ-001,WBS-00040,CC-00003,2026-06-26 07:00:00,2026-06-26 17:57:36,10.46,2.46,OnPrem-SQLServer
TE-00000237,TS-0000047,EMP-0007,2026-06-27,PRJ-001,WBS-00038,CC-00001,2026-06-27 06:15:00,2026-06-27 15:14:24,8.49,8.49,OnPrem-SQLServer
TE-00000238,TS-0000048,EMP-0007,2026-06-29,PRJ-001,WBS-00008,CC-00006,2026-06-29 06:15:00,2026-06-29 16:06:36,9.36,1.36,OnPrem-SQLServer
TE-00000239,TS-0000048,EMP-0007,2026-06-30,PRJ-001,WBS-00019,CC-00007,2026-06-30 06:00:00,2026-06-30 15:48:00,9.3,1.3,OnPrem-SQLServer
TE-00000240,TS-0000048,EMP-0007,2026-07-01,PRJ-001,WBS-00043,CC-00003,2026-07-01 07:00:00,2026-07-01 18:30:36,11.01,3.01,OnPrem-SQLServer
TE-00000241,TS-0000048,EMP-0007,2026-07-02,PRJ-001,WBS-00040,CC-00002,2026-07-02 06:00:00,2026-07-02 18:27:00,11.95,3.95,OnPrem-SQLServer
TE-00000242,TS-0000048,EMP-0007,2026-07-03,PRJ-001,WBS-00030,CC-00007,2026-07-03 07:00:00,2026-07-03 16:25:12,8.92,0.92,OnPrem-SQLServer
TE-00000243,TS-0000049,EMP-0007,2026-07-06,PRJ-001,WBS-00022,CC-00008,2026-07-06 06:30:00,2026-07-06 18:22:48,11.38,3.38,OnPrem-SQLServer
TE-00000244,TS-0000049,EMP-0007,2026-07-07,PRJ-001,WBS-00027,CC-00009,2026-07-07 06:30:00,2026-07-07 18:05:24,11.09,3.09,OnPrem-SQLServer
TE-00000245,TS-0000049,EMP-0007,2026-07-08,PRJ-001,WBS-00019,CC-00008,2026-07-08 07:30:00,2026-07-08 19:21:36,11.36,3.36,OnPrem-SQLServer
TE-00000246,TS-0000049,EMP-0007,2026-07-09,PRJ-001,WBS-00005,CC-00002,2026-07-09 07:15:00,2026-07-09 15:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000247,TS-0000049,EMP-0007,2026-07-10,PRJ-001,WBS-00037,CC-00006,2026-07-10 07:00:00,2026-07-10 18:57:00,11.45,3.45,OnPrem-SQLServer
TE-00000248,TS-0000049,EMP-0007,2026-07-11,PRJ-001,WBS-00050,CC-00002,2026-07-11 07:30:00,2026-07-11 16:40:48,8.68,8.68,OnPrem-SQLServer
TE-00000249,TS-0000050,EMP-0007,2026-07-13,PRJ-001,WBS-00006,CC-00008,2026-07-13 07:15:00,2026-07-13 18:50:24,11.09,3.09,OnPrem-SQLServer
TE-00000250,TS-0000050,EMP-0007,2026-07-14,PRJ-001,WBS-00017,CC-00008,2026-07-14 07:15:00,2026-07-14 19:17:24,11.54,3.54,OnPrem-SQLServer
TE-00000251,TS-0000050,EMP-0007,2026-07-15,PRJ-001,WBS-00048,CC-00009,2026-07-15 07:00:00,2026-07-15 15:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000252,TS-0000050,EMP-0007,2026-07-16,PRJ-001,WBS-00042,CC-00007,2026-07-16 07:00:00,2026-07-16 18:35:24,11.09,3.09,OnPrem-SQLServer
TE-00000253,TS-0000050,EMP-0007,2026-07-17,PRJ-001,WBS-00003,CC-00002,2026-07-17 07:15:00,2026-07-17 18:31:48,10.78,2.78,OnPrem-SQLServer
TE-00000254,TS-0000050,EMP-0007,2026-07-18,PRJ-001,WBS-00047,CC-00008,2026-07-18 06:30:00,2026-07-18 15:43:12,8.72,8.72,OnPrem-SQLServer
TE-00000255,TS-0000051,EMP-0007,2026-07-20,PRJ-012,WBS-00547,CC-00107,2026-07-20 06:15:00,2026-07-20 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000256,TS-0000051,EMP-0007,2026-07-21,PRJ-012,WBS-00560,CC-00106,2026-07-21 06:00:00,2026-07-21 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000257,TS-0000051,EMP-0007,2026-07-22,PRJ-012,WBS-00549,CC-00106,2026-07-22 06:00:00,2026-07-22 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000258,TS-0000051,EMP-0007,2026-07-23,PRJ-012,WBS-00570,CC-00101,2026-07-23 06:15:00,2026-07-23 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000259,TS-0000051,EMP-0007,2026-07-24,PRJ-012,WBS-00554,CC-00105,2026-07-24 06:15:00,2026-07-24 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000260,TS-0000052,EMP-0007,2026-07-27,PRJ-001,WBS-00005,CC-00003,2026-07-27 07:30:00,2026-07-27 19:52:48,11.88,3.88,OnPrem-SQLServer
TE-00000261,TS-0000052,EMP-0007,2026-07-28,PRJ-001,WBS-00003,CC-00009,2026-07-28 07:15:00,2026-07-28 15:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000262,TS-0000052,EMP-0007,2026-07-29,PRJ-001,WBS-00016,CC-00003,2026-07-29 07:30:00,2026-07-29 16:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000263,TS-0000052,EMP-0007,2026-07-30,PRJ-001,WBS-00001,CC-00006,2026-07-30 07:15:00,2026-07-30 16:50:24,9.09,1.09,OnPrem-SQLServer
TE-00000264,TS-0000052,EMP-0007,2026-07-31,PRJ-001,WBS-00024,CC-00004,2026-07-31 06:00:00,2026-07-31 17:14:24,10.74,2.74,OnPrem-SQLServer
TE-00000265,TS-0000053,EMP-0009,2026-05-25,PRJ-010,WBS-00476,CC-00089,2026-05-25 06:00:00,2026-05-25 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000266,TS-0000053,EMP-0009,2026-05-26,PRJ-010,WBS-00426,CC-00087,2026-05-26 06:00:00,2026-05-26 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000267,TS-0000053,EMP-0009,2026-05-27,PRJ-010,WBS-00483,CC-00085,2026-05-27 06:30:00,2026-05-27 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000268,TS-0000053,EMP-0009,2026-05-28,PRJ-010,WBS-00468,CC-00087,2026-05-28 06:30:00,2026-05-28 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000269,TS-0000053,EMP-0009,2026-05-29,PRJ-010,WBS-00460,CC-00088,2026-05-29 06:30:00,2026-05-29 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000270,TS-0000054,EMP-0009,2026-06-01,PRJ-010,WBS-00469,CC-00082,2026-06-01 06:30:00,2026-06-01 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000271,TS-0000054,EMP-0009,2026-06-02,PRJ-010,WBS-00426,CC-00084,2026-06-02 06:00:00,2026-06-02 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000272,TS-0000054,EMP-0009,2026-06-03,PRJ-010,WBS-00448,CC-00087,2026-06-03 06:15:00,2026-06-03 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000273,TS-0000054,EMP-0009,2026-06-04,PRJ-010,WBS-00452,CC-00086,2026-06-04 06:00:00,2026-06-04 15:28:48,8.98,0.98,OnPrem-SQLServer
TE-00000274,TS-0000054,EMP-0009,2026-06-05,PRJ-010,WBS-00438,CC-00086,2026-06-05 06:15:00,2026-06-05 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000275,TS-0000055,EMP-0009,2026-06-08,PRJ-010,WBS-00424,CC-00090,2026-06-08 06:15:00,2026-06-08 16:37:48,9.88,1.88,OnPrem-SQLServer
TE-00000276,TS-0000055,EMP-0009,2026-06-09,PRJ-010,WBS-00460,CC-00089,2026-06-09 06:00:00,2026-06-09 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000277,TS-0000055,EMP-0009,2026-06-10,PRJ-010,WBS-00443,CC-00088,2026-06-10 06:00:00,2026-06-10 15:07:12,8.62,0.62,OnPrem-SQLServer
TE-00000278,TS-0000055,EMP-0009,2026-06-11,PRJ-010,WBS-00435,CC-00087,2026-06-11 06:15:00,2026-06-11 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000279,TS-0000055,EMP-0009,2026-06-12,PRJ-010,WBS-00438,CC-00086,2026-06-12 06:00:00,2026-06-12 15:36:36,9.11,1.11,OnPrem-SQLServer
TE-00000280,TS-0000056,EMP-0009,2026-06-15,PRJ-010,WBS-00442,CC-00082,2026-06-15 06:00:00,2026-06-15 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000281,TS-0000056,EMP-0009,2026-06-16,PRJ-010,WBS-00452,CC-00088,2026-06-16 06:00:00,2026-06-16 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000282,TS-0000056,EMP-0009,2026-06-17,PRJ-010,WBS-00441,CC-00084,2026-06-17 06:30:00,2026-06-17 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000283,TS-0000056,EMP-0009,2026-06-18,PRJ-010,WBS-00450,CC-00087,2026-06-18 06:00:00,2026-06-18 16:16:48,9.78,1.78,OnPrem-SQLServer
TE-00000284,TS-0000056,EMP-0009,2026-06-19,PRJ-010,WBS-00441,CC-00088,2026-06-19 06:30:00,2026-06-19 15:44:24,8.74,0.74,OnPrem-SQLServer
TE-00000285,TS-0000057,EMP-0009,2026-06-22,PRJ-004,WBS-00164,CC-00031,2026-06-22 06:15:00,2026-06-22 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000286,TS-0000057,EMP-0009,2026-06-23,PRJ-004,WBS-00156,CC-00036,2026-06-23 06:30:00,2026-06-23 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000287,TS-0000057,EMP-0009,2026-06-24,PRJ-004,WBS-00138,CC-00033,2026-06-24 06:00:00,2026-06-24 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000288,TS-0000057,EMP-0009,2026-06-25,PRJ-004,WBS-00143,CC-00034,2026-06-25 06:00:00,2026-06-25 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000289,TS-0000057,EMP-0009,2026-06-26,PRJ-004,WBS-00159,CC-00032,2026-06-26 06:00:00,2026-06-26 16:13:48,9.73,1.73,OnPrem-SQLServer
TE-00000290,TS-0000058,EMP-0009,2026-06-29,PRJ-010,WBS-00470,CC-00087,2026-06-29 06:15:00,2026-06-29 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000291,TS-0000058,EMP-0009,2026-06-30,PRJ-010,WBS-00439,CC-00088,2026-06-30 06:30:00,2026-06-30 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000292,TS-0000058,EMP-0009,2026-07-01,PRJ-010,WBS-00429,CC-00085,2026-07-01 06:15:00,2026-07-01 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000293,TS-0000058,EMP-0009,2026-07-02,PRJ-010,WBS-00424,CC-00082,2026-07-02 06:15:00,2026-07-02 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000294,TS-0000058,EMP-0009,2026-07-03,PRJ-010,WBS-00429,CC-00090,2026-07-03 06:30:00,2026-07-03 15:49:48,8.83,0.83,OnPrem-SQLServer
TE-00000295,TS-0000059,EMP-0009,2026-07-06,PRJ-010,WBS-00473,CC-00087,2026-07-06 06:00:00,2026-07-06 14:30:00,8.0,0.0,OnPrem-SQLServer
